Item_ID	Sentence	SentenceLength	Adjective	FQ_Adjective	P_Adjective	Noun	FQ_Noun	P_Noun	NP	NPParse	PrevAdjective	FQ_PrevAdjective	P_PrevAdjective	PrevPrevAdjective	FQ_PrevPrevAdjective	P_PrevPrevAdjective	PrevAdj	PrevPrevAdj
173604:121	the law enforcement community, uh, uh, you know, has * to, has *-3 to separate the difference between somebody who *t*-1 is being set *t*-1 up in which, uh, grievous acts are done *-2 *t*-6 * to, uh, to, you know, to get somebody into a, a situation where they're going *-4 to be guilty of, of a crime *t*-5.	61	grievous	1 	8.33765501785092e-07	acts	4 	3.33506200714037e-06	grievous acts	(NP-SBJ-2 (JJ grievous) (NNS acts))							no	
173610:131	uh, but or whether there's just, you know, a policeman has just made a, uh, a, you know, a non, a noncritical error, though be it not the right way 0 * to do it *t*-1	37	noncritical	1 	8.33765501785092e-07	error	9 	7.50388951606583e-06	a noncritical error	(NP (DT a) (JJ noncritical) (NN error))							no	
173610:155	uh, but or whether there's just, you know, a policeman has just made a, uh, a, you know, a non, a noncritical error, though be it not the right way 0 * to do it *t*-1	37	right	4594 	0.00383031871520071	way	1105 	0.000921310879472527	the right way	(NP (DT the) (JJ right) (NN way))							no	
173621:41	but be that as it may *?*, everybody who *t*-1 got enough money will pump the appeal process dry.	20	enough	369 	0.000307659470158699	money	626 	0.000521937204117468	enough money	(NP (JJ enough) (NN money))							no	
173622:27	uh, in, in the old days, you know, and say round about times of battle of hastings, you know, and the villages if you were a transgressor, they, they either, you know, drove you out in the woods	38	old	525 	0.000437726888437173	days	240 	0.000200103720428422	the old days	(NP (DT the) (JJ old) (NNS days))							no	
173629:33	uh, you know, it's not good for civil rights, i guess 0 *t*-1,	14	civil	63 	5.25272266124608e-05	rights	33 	2.7514261558908e-05	civil rights	(NP (JJ civil) (NNS rights))							no	
173635:6	and the whole idea behind the current criminal process system is * to protect those who actually *t*-1 didn't the crimes, albeit it seems that we are failing in that, in that ultimate goal because there are times when people who *t*-2 are guilty are getting off *t*-3.	49	whole	468 	0.000390202254835423	idea	245 	0.000204272547937348	the whole idea	(NP (DT the) (JJ whole) (NN idea))							no	
173635:16	and the whole idea behind the current criminal process system is * to protect those who actually *t*-1 didn't the crimes, albeit it seems that we are failing in that, in that ultimate goal because there are times when people who *t*-2 are guilty are getting off *t*-3.	49	current	45 	3.75194475803291e-05	criminal	61 	5.08596956088906e-05	the current criminal process system	(NP (DT the) (JJ current) (NN criminal) (NN process) (NN system))							no	
173635:109	and the whole idea behind the current criminal process system is * to protect those who actually *t*-1 didn't the crimes, albeit it seems that we are failing in that, in that ultimate goal because there are times when people who *t*-2 are guilty are getting off *t*-3.	49	ultimate	6 	5.00259301071055e-06	goal	11 	9.17142051963601e-06	that ultimate goal	(NP (DT that) (RS (-DFL- \])) (JJ ultimate) (NN goal))							no	
173636:35	um, for instance, um there's a case *ich*-2 a few years back where, uh, someone, uh, someone who *t*-3's being convicted * for, was under a tri-, was going to trial for murder, was let *-1 off because of a technicality in that. the of-, the arresting officer, uh, did not read the defendant their rights *t*-4.	59	few	373 	0.000310994532165839	years	1151 	0.000959664092554641	a few years	(NP (DT a) (JJ few) (NNS years))							no	
173640:11	and where his, old evidence was there, the witnesses were there, the, everything was conclusively pointing to this individual *t*-1 yet,	21	old	525 	0.000437726888437173	evidence	30 	2.50129650535528e-05	his, old evidence	(NP-SBJ (PRP$ his) (, ,) (JJ old) (NN evidence))							no	
173648:102	and, uh, i know 0 the, the government is, uh, you know, gives drug tests an-, to all new entrants, all new appli-, applicants coming into government.	27	new	555 	0.000462739853490726	entrants	1 	8.33765501785092e-07	all new entrants	(NP (DT all) (JJ new) (NNS entrants))							no	
173648:115	and, uh, i know 0 the, the government is, uh, you know, gives drug tests an-, to all new entrants, all new appli-, applicants coming into government.	27	new	555 	0.000462739853490726	applicants	1 	8.33765501785092e-07	all new appli-, applicants	(NP (DT all) (JJ new) (EDITED (RM (-DFL- \[)) (NNS appli-) (, ,) (IP (-DFL- \+))) (NNS applicants))							no	
173653:55	i, i'm, i guess 0 i'm not a good civil libertarian.	13	civil	63 	5.25272266124608e-05	libertarian	1 	8.33765501785092e-07	a good civil libertarian	(NP-PRD (DT a) (JJ good) (JJ civil) (NN libertarian))	good	2181 	0.00181844255939329				yes	no
173656:140	and, and i, i feel as though, uh, that, uh, uh, you know, that if you, you're a drug user you have a hidden agenda that *t*-1's difficult unless you really go into a deep background.	38	hidden	4 	3.33506200714037e-06	agenda	4 	3.33506200714037e-06	a hidden agenda	(NP (DT a) (JJ hidden) (NN agenda))							no	
173656:177	and, and i, i feel as though, uh, that, uh, uh, you know, that if you, you're a drug user you have a hidden agenda that *t*-1's difficult unless you really go into a deep background.	38	deep	22 	1.8342841039272e-05	background	38 	3.16830890678335e-05	a deep background	(NP (DT a) (JJ deep) (NN background))							no	
173658:49	* being involved in my organization, uh, we, we have deep background checks	13	deep	22 	1.8342841039272e-05	background	38 	3.16830890678335e-05	deep background checks	(NP (JJ deep) (NN background) (NNS checks))							no	
173671:93	of course, if he's fallen in love with drugs and there isn't anything but * getting stoned or high is, is the only thing in life that *t*-1 seems *-2 to be meaningful, then maybe there is no hope.	41	only	724 	0.000603646223292407	thing	1372 	0.00114392626844915	the only thing	(NP (DT the) (JJ only) (NN thing))							no	
173677:80	uh, well i guess 0 i, i guess 0 i'm probably a little more to, toward the other direction.	20	other	1208 	0.00100718872615639	direction	37 	3.08493235660484e-05	the other direction	(NP (DT the) (JJ other) (NN direction))							no	
173683:53	uh, but i guess 0 i feel more like whatever you're doing *t*-1 in your own private life is your own private business.	24	private	87 	7.2537598655303e-05	life	282 	0.000235121871503396	your own private life	(NP (PRP$ your) (JJ own) (JJ private) (NN life))	own	306 	0.000255132243546238				yes	no
173683:65	uh, but i guess 0 i feel more like whatever you're doing *t*-1 in your own private life is your own private business.	24	private	87 	7.2537598655303e-05	business	169 	0.000140906369801681	your own private business	(NP-PRD (PRP$ your) (JJ own) (JJ private) (NN business))	own	306 	0.000255132243546238				yes	no
173687:70	uh, you know, we've had, i guess 0 *t*-1, laws against, uh, you know, various other forms of drugs for the last what sixty or seventy years, i guess.	30	other	1208 	0.00100718872615639	forms	16 	1.33402480285615e-05	various other forms	(NP (JJ various) (JJ other) (NNS forms))	various	41 	3.41843855731888e-05				yes	no
173693:73	well i think 0, uh, the dr-, the laws on, uh, uh, uh, the first morphine laws were, were like ninety, or nineteen ten or nineteen five, something like that.	30	first	572 	0.000476913867021073	morphine	1 	8.33765501785092e-07	the first morphine laws	(NP-SBJ (DT the) (JJ first) (NN morphine) (NNS laws))							no	
173705:138	well, the thing of it is 0 the, the, tha-, tha-, that, that is, uh, uh, in, in many respects, uh, uh, you know, just, just, i think 0 *t*-1, an over simplification.	33	many	575 	0.000479415163526428	respects	6 	5.00259301071055e-06	many respects	(NP (JJ many) (NNS respects))							no	
173712:9	you had the same problems there, right?	7	same	533 	0.000444397012451454	problems	231 	0.000192599830912356	the same problems	(NP (DT the) (JJ same) (NNS problems))							no	
173742:10	there's ridiculous amounts of money.	6	ridiculous	40 	3.33506200714037e-05	amounts	10 	8.33765501785092e-06	ridiculous amounts	(NP (JJ ridiculous) (NNS amounts))							no	
173744:242	but i, i, i, i think that, that the, that, you know, the, *-1 being in law enforcement, you know, th-, th-, th-, they, i, i probably have a kind of a draconian, philistine attitude toward it.	37	philistine	1 	8.33765501785092e-07	attitude	49 	4.08545095874695e-05	a draconian, philistine attitude	(NP (DT a) (JJ draconian) (, ,) (JJ Philistine) (NN attitude))							no	
173761:48	the tighter 0 you squeeze *t*-3, the more the price goes up *t*-2, the more incentive there is *t*-1.	19	more	1696 	0.00141406629102752	incentive	16 	1.33402480285615e-05	the more incentive	(NP-PRD-TPC-1 (DT the) (JJR more) (NN incentive))							no	
173762:17	i mean that's a losing fight.	7	losing	23 	1.91766065410571e-05	fight	30 	2.50129650535528e-05	a losing fight	(NP-PRD (DT a) (JJ losing) (NN fight))							no	
173776:31	i mean, can you force somebody to be a good productive citizen?	12	productive	9 	7.50388951606583e-06	citizen	14 	1.16727170249913e-05	a good productive citizen	(NP-PRD (DT a) (JJ good) (JJ productive) (NN citizen))	good	2181 	0.00181844255939329				yes	no
173789:19	everybody ought *-1 to do their own share, you know.	10	own	306 	0.000255132243546238	share	35 	2.91817925624782e-05	their own share	(NP (PRP$ their) (JJ own) (NN share))							no	
173797:31	i guess, uh, uh, 0 it's an easy one for me.	12	easy	203 	0.000169254396862374	one	3373 	0.00281229103752112	an easy one	(NP-PRD (DT an) (JJ easy) (NN one))							no	
173804:53	and, uh, i'm not sure 0 they know exactly what, uh, uh, public education supposed *-1 to be for *t*-2 anymore.	22	public	200 	0.000166753100357018	education	161 	0.0001342362457874	public education	(NP-SBJ-1 (JJ public) (NN education))							no	
173806:23	and, uh, my kids go to parochial school.	8	parochial	9 	7.50388951606583e-06	school	913 	0.000761227903129789	parochial school	(NP (JJ parochial) (NN school))							no	
173812:40	what *ich*-2 do you feel that your kids are getting *t*-1 in the parochial schools that they wouldn't get *t*-3 in a, the public school system?	27	parochial	9 	7.50388951606583e-06	schools	212 	0.000176758286378439	the parochial schools	(NP (DT the) (JJ parochial) (NNS schools))							no	
173812:81	what *ich*-2 do you feel that your kids are getting *t*-1 in the parochial schools that they wouldn't get *t*-3 in a, the public school system?	27	public	200 	0.000166753100357018	school	913 	0.000761227903129789	the public school system	(NP (DT the) (RS (-DFL- \])) (JJ public) (NN school) (NN system))							no	
173822:138	so you're saying that the taxpayer who *t*-1 also is really paying through the pocketbook for the education of the child may not be quite so conscious of the fact that they are paying the tuition for that child in the form of, uh, real estate or other taxes	50	real	1010 	0.000842103156802943	estate	13 	1.08389515232062e-05	real estate	(NP (JJ real) (NN estate))							no	
173822:145	so you're saying that the taxpayer who *t*-1 also is really paying through the pocketbook for the education of the child may not be quite so conscious of the fact that they are paying the tuition for that child in the form of, uh, real estate or other taxes	50	other	1208 	0.00100718872615639	taxes	200 	0.000166753100357018	other taxes	(NP (JJ other) (NNS taxes))							no	
173831:59	and, actually, i don't think 0 this, i think 0 this is a cultural problem.	16	cultural	7 	5.83635851249564e-06	problem	525 	0.000437726888437173	a cultural problem	(NP-PRD (DT a) (JJ cultural) (NN problem))							no	
173832:19	the, uh, problem with public education is really, uh, really a problem with the culture.	15	public	200 	0.000166753100357018	education	161 	0.0001342362457874	public education	(NP (JJ public) (NN education))							no	
173839:44	i think 0 that's a, a loss of civic virtue and a loss of, uh, uh, the cultural attitude that we used *-1 to have *t*-2 that education was first even if it wasn't our kids.	38	civic	9 	7.50388951606583e-06	virtue	3 	2.50129650535528e-06	civic virtue	(NP (JJ civic) (NN virtue))							no	
173839:73	i think 0 that's a, a loss of civic virtue and a loss of, uh, uh, the cultural attitude that we used *-1 to have *t*-2 that education was first even if it wasn't our kids.	38	cultural	7 	5.83635851249564e-06	attitude	49 	4.08545095874695e-05	the cultural attitude	(NP (DT the) (JJ cultural) (NN attitude))							no	
173840:44	i think 0 that's, uh, that's the principal problem is that, uh, people no longer see it as, uh, as their problem	24	principal	10 	8.33765501785092e-06	problem	525 	0.000437726888437173	the principal problem	(NP-PRD (DT the) (JJ principal) (NN problem))							no	
173841:11	and there's an immediate problem.	6	immediate	23 	1.91766065410571e-05	problem	525 	0.000437726888437173	an immediate problem	(NP-PRD (DT an) (JJ immediate) (NN problem))							no	
173844:60	it *exp*-2 troubles me too tha-, that the priority seems *-1 to be with my particular purse strings rather than the public good	23	particular	96 	8.00414881713688e-05	purse	4 	3.33506200714037e-06	my particular purse strings	(NP (PRP$ my) (JJ particular) (NN purse) (NNS strings))							no	
173844:74	it *exp*-2 troubles me too tha-, that the priority seems *-1 to be with my particular purse strings rather than the public good	23	public	200 	0.000166753100357018	good	2181 	0.00181844255939329	the public good	(NP (DT the) (JJ public) (NN good))							no	
173845:35	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	public	200 	0.000166753100357018	good	2181 	0.00181844255939329	the public good	(NP-SBJ (DT the) (JJ public) (NN good))							no	
173845:54	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	educated	26 	2.16779030464124e-05	populace	1 	8.33765501785092e-07	an educated populace	(NP (DT an) (JJ educated) (NN populace))							no	
173845:89	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	sound	74 	6.16986471320968e-05	judgment	11 	9.17142051963601e-06	a sound judgment	(NP (DT a) (JJ sound) (NN judgment))							no	
173845:108	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	small	222 	0.00018509594139629	votes	12 	1.00051860214211e-05	small votes	(NP (JJ small) (NNS votes))							no	
173845:131	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	local	82 	6.83687711463775e-05	level	90 	7.50388951606583e-05	the local level	(NP (DT the) (RS (-DFL- \])) (JJ local) (NN level))							no	
173845:144	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	bigger	68 	5.66960541213863e-05	votes	12 	1.00051860214211e-05	bigger votes	(NP (JJR bigger) (NNS votes))							no	
173845:152	and by definition, for some of us, at least, the public good includes * having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level.	47	national	79 	6.58674746410223e-05	level	90 	7.50388951606583e-05	the national level	(NP (DT the) (JJ national) (NN level))							no	
173853:25	and you've got *-1 to have a certain level of education *-2 to do the reading and the critical thinking involved * *-3 to come up with a decision.	30	certain	188 	0.000156747914335597	level	90 	7.50388951606583e-05	a certain level	(NP (DT a) (JJ certain) (NN level))							no	
173853:57	and you've got *-1 to have a certain level of education *-2 to do the reading and the critical thinking involved * *-3 to come up with a decision.	30	critical	6 	5.00259301071055e-06	thinking	191 	0.000159249210840953	the critical thinking	(NP (DT the) (JJ critical) (NN thinking))							no	
173858:39	you know, i, i believe that the original idea of public education in the united states, which i guess 0 *t*-1 was controversial at the time of the constitution. uh, you know, it barely made it.	36	original	32 	2.66804960571229e-05	idea	245 	0.000204272547937348	the original idea	(NP (DT the) (JJ original) (NN idea))							no	
173858:50	you know, i, i believe that the original idea of public education in the united states, which i guess 0 *t*-1 was controversial at the time of the constitution. uh, you know, it barely made it.	36	public	200 	0.000166753100357018	education	161 	0.0001342362457874	public education	(NP (JJ public) (NN education))							no	
173860:53	i think 0 the real, the principal was, uh, education for civic participation.	13	civic	9 	7.50388951606583e-06	participation	3 	2.50129650535528e-06	civic participation	(NP (JJ civic) (NN participation))							no	
173864:44	the idea was that everybody should have an education so that they would be a better voter	17	better	414 	0.000345178917739028	voter	8 	6.67012401428074e-06	a better voter	(NP-PRD (DT a) (JJR better) (NN voter))							no	
173873:16	one is education for civic duty.	6	civic	9 	7.50388951606583e-06	duty	24 	2.00103720428422e-05	civic duty	(NP (JJ civic) (NN duty))							no	
173874:16	one is education for economic reasons.	6	economic	29 	2.41791995517677e-05	reasons	42 	3.50181510749739e-05	economic reasons	(NP (JJ economic) (NNS reasons))							no	
173884:38	but, uh, the, uh, uh, now the only thing 0 people seem *-1 to agree on *t*-2 is that education is, uh, an economic enterprise 0 *t*-3 to train people for jobs.	32	only	724 	0.000603646223292407	thing	1372 	0.00114392626844915	the only thing	(NP (DT the) (RS (-DFL- \])) (JJ only) (NN thing))							no	
173884:96	but, uh, the, uh, uh, now the only thing 0 people seem *-1 to agree on *t*-2 is that education is, uh, an economic enterprise 0 *t*-3 to train people for jobs.	32	economic	29 	2.41791995517677e-05	enterprise	6 	5.00259301071055e-06	an economic enterprise	(NP (DT an) (JJ economic) (NN enterprise))							no	
173888:25	but i really think that, uh, the educational establishment has become part of the problem.	15	educational	20 	1.66753100357018e-05	establishment	3 	2.50129650535528e-06	the educational establishment	(NP-SBJ (DT the) (JJ educational) (NN establishment))							no	
173893:82	and the only that i'd want *-1 to add *t*-2 is that i'm a little more in contact, i think, with public school teachers than perhaps you are *?*, uh, except as a parent of your child	40	public	200 	0.000166753100357018	school	913 	0.000761227903129789	public school teachers	(NP (JJ public) (NN school) (NNS teachers))							no	
173894:29	and the sense that i get *t*-1 from public school teachers that i know *t*-2 is that they are very conscious of what they feel 0 they should be doing *t*-3	31	public	200 	0.000166753100357018	school	913 	0.000761227903129789	public school teachers	(NP (JJ public) (NN school) (NNS teachers))							no	
173896:50	but they find that they are also being asked *-1 to do a bunch of other stuff which they think 0 *t*-2 is only tangentially related	26	other	1208 	0.00100718872615639	stuff	838 	0.000698695490495907	other stuff	(NP (JJ other) (NN stuff))							no	
173917:15	you've been through the fun part.	7	fun	316 	0.000263469898564089	part	395 	0.000329337373205111	the fun part	(NP (DT the) (JJ fun) (NN part))							no	
173974:94	and sometimes i feel like, you know, by the time 0 i pick them up and get them home and get them fed *-2 *t*-1, i have very little time each evening.	32	little	1416 	0.00118061195052769	time	1872 	0.00156080901934169	very little time	(NP (RB very) (JJ little) (NN time))							no	
173983:48	and then i spend time with them while, you know, he's doing other stuff.	15	other	1208 	0.00100718872615639	stuff	838 	0.000698695490495907	other stuff	(NP (JJ other) (NN stuff))							no	
173994:45	well, you know, with kids you're not going *-1 to have a neat house.	15	neat	157 	0.000130901183780259	house	494 	0.000411880157881835	a neat house	(NP (DT a) (JJ neat) (NN house))							no	
174023:36	we're, we're kind of going the other direction this weekend.	12	other	1208 	0.00100718872615639	direction	37 	3.08493235660484e-05	the other direction	(NP (DT the) (JJ other) (NN direction))							no	
174025:10	this is the first time 0 we've gone anywhere without the kids *t*-2 since she was born *-1 four and a half years ago.	25	first	572 	0.000476913867021073	time	1872 	0.00156080901934169	the first time	(NP (DT the) (JJ first) (NN time))							no	
174055:9	that's great fun.	4	great	570 	0.000475246336017502	fun	316 	0.000263469898564089	great fun	(NP-PRD (JJ great) (NN fun))							no	
174099:14	and that was always good time.	6	good	2181 	0.00181844255939329	time	1872 	0.00156080901934169	good time	(NP-PRD (JJ good) (NN time))							no	
174136:29	but that, that was always good quality time for us.	10	good	2181 	0.00181844255939329	quality	73 	6.08648816303117e-05	good quality time	(NP-PRD (JJ good) (NN quality) (NN time))							no	
174157:18	and, you know, the younger kids, uh, or maybe all of them needed help at one time or another.	19	younger	65 	5.4194757616031e-05	kids	786 	0.000655339684403082	the younger kids	(NP (DT the) (JJR younger) (NNS kids))							no	
174165:61	i can remember times 0 my parents would say well what do you think 0 *t*-1 would be a fair punishment *t*-2.	22	fair	56 	4.66908680999652e-05	punishment	114 	9.50492672035005e-05	a fair punishment	(NP-PRD (DT a) (JJ fair) (NN punishment))							no	
174205:22	i think 0 that's probably a good thing.	9	good	2181 	0.00181844255939329	thing	1372 	0.00114392626844915	a good thing	(NP-PRD (DT a) (JJ good) (NN thing))							no	
174207:12	it's probably the safest thing.	6	safest	3 	2.50129650535528e-06	thing	1372 	0.00114392626844915	the safest thing	(NP-PRD (DT the) (JJS safest) (NN thing))							no	
174214:5	and simple majority won't do.	6	simple	33 	2.7514261558908e-05	majority	44 	3.6685682078544e-05	simple majority	(NP-SBJ (JJ simple) (NN majority))							no	
174226:68	and there's always that, that chance that one or two people could be playing devil's advocate for a good reason, you know.	24	good	2181 	0.00181844255939329	reason	167 	0.00013923883879811	a good reason	(NP (DT a) (JJ good) (NN reason))							no	
174245:65	plus, you know, you may be, you know, doing, you know, a, a guilty verdict	15	guilty	65 	5.4194757616031e-05	verdict	21 	1.75090755374869e-05	a guilty verdict	(NP (DT a) (RS (-DFL- \])) (JJ guilty) (NN verdict))							no	
174246:51	but it may not be, you know, it may be for technical reasons.	13	technical	18 	1.50077790321317e-05	reasons	42 	3.50181510749739e-05	technical reasons	(NP (JJ technical) (NNS reasons))							no	
174249:4	about the only good thing 0 i would say *t*-1 about that is 0 it w-, that it would, uh, hurry the process up a bit	26	good	2181 	0.00181844255939329	thing	1372 	0.00114392626844915	about the only good thing	(NP (RB About) (DT the) (JJ only) (JJ good) (NN thing))	only	724 	0.000603646223292407				yes	no
174269:14	are you involved in the legal system at all?	9	legal	38 	3.16830890678335e-05	system	326 	0.00027180755358194	the legal system	(NP (DT the) (JJ legal) (NN system))							no	
174294:24	i know a little more about civil cases when, than criminal cases. which *t*-1 is,	15	civil	63 	5.25272266124608e-05	cases	124 	0.000103386922221351	civil cases	(NP (JJ civil) (NNS cases))							no	
174294:47	i know a little more about civil cases when, than criminal cases. which *t*-1 is,	15	criminal	61 	5.08596956088906e-05	cases	124 	0.000103386922221351	criminal cases	(NP (JJ criminal) (NNS cases))							no	
174317:38	when i was, a couple of years ago, involved in some pretrial stuff *t*-1 and	15	pretrial	1 	8.33765501785092e-07	stuff	838 	0.000698695490495907	some pretrial stuff	(NP (DT some) (JJ pretrial) (NN stuff))							no	
174349:13	that sounds like a little abuse of our system	9	little	1416 	0.00118061195052769	abuse	21 	1.75090755374869e-05	a little abuse	(NP (DT a) (JJ little) (NN abuse))							no	
174375:49	i wonder, i wonder how, how the civil system or the court system must differ between there and * say *rnr*-3 where i am *t*-1 in minneapolis *t*-2.	28	civil	63 	5.25272266124608e-05	system	326 	0.00027180755358194	the civil system	(NP (DT the) (JJ civil) (NN system))							no	
174383:77	and louisiana is completely different cause it was based *-1 on the, what is it *t*-1, it's based *-1 on common law	23	common	33 	2.7514261558908e-05	law	103 	8.58778466838645e-05	common law	(NP (JJ common) (NN law))							no	
174405:31	i'm not really sure how we could change the legal system *-1 to make it better *t*-2.	18	legal	38 	3.16830890678335e-05	system	326 	0.00027180755358194	the legal system	(NP (DT the) (JJ legal) (NN system))							no	
174410:9	there are too many big problems, you know.	8	big	687 	0.000572796899726358	problems	231 	0.000192599830912356	too many big problems	(NP-PRD (ADJP (RB too) (JJ many)) (JJ big) (NNS problems))							no	
174412:55	you know, * to try *-1 to get them all in in a good time	15	good	2181 	0.00181844255939329	time	1872 	0.00156080901934169	a good time	(NP (DT a) (JJ good) (NN time))							no	
174433:32	that's not a, that's not a good solution either.	11	good	2181 	0.00181844255939329	solution	40 	3.33506200714037e-05	a good solution	(NP-PRD (DT a) (RS (-DFL- \])) (JJ good) (NN solution))							no	
174440:12	do you have any special interest in, uh, space flight?	10	special	69 	5.75298196231713e-05	interest	107 	8.92129086910048e-05	any special interest	(NP (DT any) (JJ special) (NN interest))							no	
174496:108	there's a lot that *t*-1's happened in my lifetime as far as, uh, you know, with the space shuttle and all. although plans * to, uh, go to other planets have somewhat been thwarted *-2 in comparison to, uh, the sixties.	43	other	1208 	0.00100718872615639	planets	2 	1.66753100357018e-06	other planets	(NP (JJ other) (NNS planets))							no	
174502:219	if some, if it *exp*-1 were possible * to market some, uh, form of, uh, space technology, you know, * to, uh, uh, to make it equitable, it might severely help the economy, you know, in the, in the, uh, respect that, you know, there's endless amounts of research 0 *t*-2 to be done *-3. endless amounts of resources and and whatnot,	63	endless	6 	5.00259301071055e-06	amounts	10 	8.33765501785092e-06	endless amounts	(NP (JJ endless) (NNS amounts))							no	
174502:254	if some, if it *exp*-1 were possible * to market some, uh, form of, uh, space technology, you know, * to, uh, uh, to make it equitable, it might severely help the economy, you know, in the, in the, uh, respect that, you know, there's endless amounts of research 0 *t*-2 to be done *-3. endless amounts of resources and and whatnot,	63	endless	6 	5.00259301071055e-06	amounts	10 	8.33765501785092e-06	endless amounts	(NP (JJ Endless) (NNS amounts))							no	
174512:45	i've always, uh, felt that, uh, uh, one of the long-term solutions that, at least a few of our problems would be * to have, uh, some sort of, uh, solar power satellites up.	35	long-term	6 	5.00259301071055e-06	solutions	11 	9.17142051963601e-06	the long-term solutions that, at least a few of our problems	(NP (DT the) (JJ long-term) (NNS solutions) (EDITED (SBAR (WHNP (WDT that)) (, ,) (S-UNF (NP-SBJ (NP (ADVP (IN at) (JJS least)) (DT a) (JJ few)) (PP (IN of) (NP (PRP$ our) (NNS problems))))))))							no	
174512:118	i've always, uh, felt that, uh, uh, one of the long-term solutions that, at least a few of our problems would be * to have, uh, some sort of, uh, solar power satellites up.	35	solar	10 	8.33765501785092e-06	power	76 	6.3366178135667e-05	solar power satellites	(NP (JJ solar) (NN power) (NNS satellites))							no	
174528:66	uh, and, of course, the side effects of this is that you have *-1 to have, uh, lunar mining bases and space stations and easy transport into space and no mumblex things that i think 0 we should be doing *t*-2.	41	lunar	2 	1.66753100357018e-06	mining	4 	3.33506200714037e-06	lunar mining bases	(NP (JJ lunar) (NN mining) (NNS bases))							no	
174528:83	uh, and, of course, the side effects of this is that you have *-1 to have, uh, lunar mining bases and space stations and easy transport into space and no mumblex things that i think 0 we should be doing *t*-2.	41	easy	203 	0.000169254396862374	transport	1 	8.33765501785092e-07	easy transport	(NP (JJ easy) (NN transport))							no	
174529:102	so the side effects of * doing that which i think 0 *t*-1 would be good, you know, very, very good for al-, for everyone in the long run is, uh, is it, 0 some of the other things 0 i'd like *-2 to see *t*-3 happen would happen also,	51	long	545 	0.000454402198472875	run	191 	0.000159249210840953	the long run	(NP (DT the) (JJ long) (NN run))							no	
174529:159	so the side effects of * doing that which i think 0 *t*-1 would be good, you know, very, very good for al-, for everyone in the long run is, uh, is it, 0 some of the other things 0 i'd like *-2 to see *t*-3 happen would happen also,	51	other	1208 	0.00100718872615639	things	1752 	0.00146075715912748	the other things	(NP (DT the) (JJ other) (NNS things))							no	
174535:17	so you're talking about positive side effects then.	9	positive	44 	3.6685682078544e-05	side	164 	0.000136737542292755	positive side effects	(NP (JJ positive) (NN side) (NNS effects))							no	
174549:3	the only problem is, of course, that, uh, that requires significant commitment from people * to actually decide 0 they want *-1 to put things like that up there.	29	only	724 	0.000603646223292407	problem	525 	0.000437726888437173	the only problem	(NP-SBJ (DT The) (JJ only) (NN problem))							no	
174549:40	the only problem is, of course, that, uh, that requires significant commitment from people * to actually decide 0 they want *-1 to put things like that up there.	29	significant	25 	2.08441375446273e-05	commitment	6 	5.00259301071055e-06	significant commitment	(NP (JJ significant) (NN commitment))							no	
174561:4	the only commitments that they're interested in *-1 making *t*-2 or even talking about *t*-2 are ones for flash value like, uh, the trip to mars. which *t*-3 is, would, would produce some useful scientific research and so forth,	40	only	724 	0.000603646223292407	commitments	1 	8.33765501785092e-07	the only commitments	(NP (DT the) (JJ only) (NNS commitments))							no	
174561:137	the only commitments that they're interested in *-1 making *t*-2 or even talking about *t*-2 are ones for flash value like, uh, the trip to mars. which *t*-3 is, would, would produce some useful scientific research and so forth,	40	scientific	9 	7.50388951606583e-06	research	69 	5.75298196231713e-05	some useful scientific research	(NP (DT some) (JJ useful) (JJ scientific) (NN research))	useful	22 	1.8342841039272e-05				yes	no
174566:5	but the same money could probably be far better spent on, uh, uh, lunar bases and solar power satellite research and, you know, so forth.	25	same	533 	0.000444397012451454	money	626 	0.000521937204117468	the same money	(NP-SBJ (DT the) (JJ same) (NN money))							no	
174566:45	but the same money could probably be far better spent on, uh, uh, lunar bases and solar power satellite research and, you know, so forth.	25	lunar	2 	1.66753100357018e-06	bases	9 	7.50388951606583e-06	lunar bases	(NP (JJ lunar) (NNS bases))							no	
174566:52	but the same money could probably be far better spent on, uh, uh, lunar bases and solar power satellite research and, you know, so forth.	25	solar	10 	8.33765501785092e-06	power	76 	6.3366178135667e-05	solar power satellite research	(NP (JJ solar) (NN power) (NN satellite) (NN research))							no	
174614:21	what do you think *t*-1 about capital punishment?	8	capital	112 	9.33817361999303e-05	punishment	114 	9.50492672035005e-05	capital punishment	(NP (JJ capital) (NN punishment))							no	
